insider,vector,date,user,source,action
0,2,1262688586000,751,379,1062
0,2,1262688608000,561,59,-1
0,2,1262688625000,310,212,-1
0,2,1262688627000,571,756,-1
0,2,1262688641000,481,173,-1
0,2,1262688649000,553,490,1062
0,2,1262688668000,672,624,-1
0,2,1262688703000,17,769,-1
0,2,1262688753000,479,741,1062
0,2,1262688760000,262,329,1062
0,2,1262688819000,91,387,-1
0,2,1262688863000,311,22,1062
0,2,1262688893000,507,486,1062
0,2,1262688909000,661,499,-1
0,2,1262688933000,409,376,-1
0,2,1262688959000,675,778,-1
0,2,1262688964000,493,311,-1
0,2,1262689012000,141,244,-1
0,2,1262689034000,272,273,1062
0,2,1262689065000,259,34,-1
0,2,1262689077000,464,602,1062
0,2,1262689080000,675,778,1062
0,2,1262689081000,415,29,1062
0,2,1262689115000,565,487,1062
0,2,1262689116000,530,576,-1
0,2,1262689133000,417,656,-1
0,2,1262689149000,36,180,-1
0,2,1262689156000,410,583,1062
0,2,1262689178000,107,730,1062
0,2,1262689283000,516,238,1062
0,2,1262689304000,46,732,-1
0,2,1262689312000,186,658,1062
0,2,1262689350000,123,528,1062
0,2,1262689353000,499,621,-1
0,2,1262689364000,272,273,-1
0,2,1262689381000,174,278,-1
0,2,1262689410000,135,385,1062
0,2,1262689419000,442,488,1062
0,2,1262689420000,710,179,-1
0,2,1262689450000,352,604,1062
0,2,1262689455000,328,87,-1
0,2,1262689468000,328,87,1062
0,2,1262689484000,281,418,1062
0,2,1262689522000,728,843,-1
0,2,1262689524000,516,238,-1
0,2,1262689547000,658,351,-1
0,2,1262689583000,304,708,1062
0,2,1262689674000,479,741,-1
0,2,1262689686000,481,173,1062
0,2,1262689710000,281,418,-1
0,2,1262689712000,472,647,1062
0,2,1262689753000,751,379,-1
0,2,1262689793000,606,286,1062
0,2,1262689838000,94,89,1062
0,2,1262689863000,516,238,1062
0,2,1262689883000,294,221,-1
0,2,1262689886000,594,798,1062
0,2,1262689887000,57,740,1062
0,2,1262689888000,111,366,1062
0,2,1262689909000,615,568,1062
0,2,1262689911000,436,772,1062
0,2,1262689913000,675,778,-1
0,2,1262689956000,94,89,-1
0,2,1262689959000,696,662,-1
0,2,1262689962000,249,657,1062
0,2,1262689981000,491,720,-1
0,2,1262689986000,410,583,-1
0,2,1262690011000,68,319,1062
0,2,1262690018000,91,387,1062
0,2,1262690020000,501,428,1062
0,2,1262690032000,186,658,-1
0,2,1262690047000,107,730,-1
0,2,1262690084000,328,87,-1
0,2,1262690085000,606,286,-1
0,2,1262690101000,341,382,1062
0,2,1262690113000,123,528,-1
0,2,1262690140000,516,238,-1
0,2,1262690187000,415,29,-1
0,2,1262690199000,426,566,1062
0,2,1262690236000,723,791,1062
0,2,1262690245000,336,323,1062
0,2,1262690268000,675,778,1062
0,2,1262690274000,31,439,1062
0,2,1262690281000,675,778,-1
0,2,1262690282000,188,544,-1
0,2,1262690284000,123,528,1062
0,2,1262690309000,658,351,1062
0,2,1262690314000,501,428,-1
0,2,1262690350000,672,624,1062
0,2,1262690384000,48,343,1062
0,2,1262690413000,578,434,1062
0,2,1262690433000,436,772,-1
0,2,1262690450000,493,311,1062
0,2,1262690465000,733,127,1062
0,2,1262690476000,267,426,1062
0,2,1262690484000,123,528,-1
0,2,1262690513000,393,62,1062
0,2,1262690513000,464,602,-1
0,2,1262690531000,200,845,1062
0,2,1262690550000,658,351,-1
0,2,1262690570000,332,782,-1
0,2,1262690592000,311,22,-1
0,2,1262690592000,553,490,-1
0,2,1262690593000,481,173,-1
0,2,1262690612000,57,740,-1
0,2,1262690664000,549,676,1062
0,2,1262690680000,393,62,-1
0,2,1262690686000,410,583,1062
0,2,1262690716000,658,351,1062
0,2,1262690731000,483,844,1062
0,2,1262690749000,243,301,-1
0,2,1262690751000,328,87,1062
0,2,1262690793000,379,582,1062
0,2,1262690795000,0,454,1062
0,2,1262690819000,15,112,1062
0,2,1262690827000,476,156,1062
0,2,1262690828000,675,778,1062
0,2,1262690831000,594,798,-1
0,2,1262690833000,672,624,-1
0,2,1262690868000,499,621,1062
0,2,1262690873000,98,274,1062
0,2,1262690927000,493,311,-1
0,2,1262690939000,426,566,-1
0,2,1262690975000,672,624,1062
0,2,1262690989000,200,845,-1
0,2,1262691000000,723,791,-1
0,2,1262691009000,539,249,1062
0,2,1262691012000,672,624,-1
0,2,1262691017000,345,695,1062
0,2,1262691021000,457,47,1062
0,2,1262691058000,247,739,1062
0,2,1262691087000,267,426,-1
0,2,1262691101000,507,486,-1
0,2,1262691109000,304,708,-1
0,2,1262691133000,186,658,1062
0,2,1262691149000,249,657,-1
0,2,1262691153000,658,351,-1
0,2,1262691160000,751,379,1062
0,2,1262691166000,457,47,-1
0,2,1262691190000,48,343,-1
0,2,1262691223000,405,260,1062
0,2,1262691223000,565,487,-1
0,2,1262691252000,483,844,-1
0,2,1262691260000,696,662,1062
0,2,1262691265000,247,739,-1
0,2,1262691288000,696,662,-1
0,2,1262691338000,371,101,1062
0,2,1262691341000,567,114,1062
0,2,1262691368000,341,382,-1
0,2,1262691381000,499,621,-1
0,2,1262691383000,476,156,-1
0,2,1262691407000,6,701,1062
0,2,1262691428000,62,209,1062
0,2,1262691465000,111,366,-1
0,2,1262691466000,68,319,-1
0,2,1262691472000,539,249,-1
0,2,1262691551000,6,701,-1
0,2,1262691555000,342,222,1062
0,2,1262691568000,31,439,-1
0,2,1262691571000,135,385,-1
0,2,1262691584000,228,335,1062
0,2,1262691594000,545,575,1062
0,2,1262691614000,412,605,1062
0,2,1262691686000,183,220,1062
0,2,1262691728000,413,590,1062
0,2,1262691745000,328,87,-1
0,2,1262691747000,545,575,-1
0,2,1262691833000,6,701,1062
0,2,1262691844000,739,266,-1
0,2,1262691855000,328,87,1062
0,2,1262691863000,42,424,1062
0,2,1262691918000,439,184,1062
0,2,1262691928000,294,221,1062
0,2,1262691960000,473,834,1062
0,2,1262692010000,473,834,-1
0,2,1262692010000,751,379,-1
0,2,1262692018000,303,674,1062
0,2,1262692058000,675,778,-1
0,2,1262692088000,413,590,-1
0,2,1262692093000,328,87,-1
0,2,1262692147000,577,762,1062
0,2,1262692175000,74,718,1062
0,2,1262692179000,6,701,-1
0,2,1262692222000,303,674,-1
0,2,1262692224000,675,778,1062
0,2,1262692251000,348,138,1062
0,2,1262692265000,514,496,1062
0,2,1262692328000,723,791,1062
0,2,1262692333000,507,486,1062
0,2,1262692351000,251,246,1062
0,2,1262692353000,549,676,-1
0,2,1262692380000,464,602,1062
0,2,1262692383000,132,592,1062
0,2,1262692393000,410,583,-1
0,2,1262692416000,91,387,-1
0,2,1262692418000,169,193,1062
0,2,1262692435000,498,342,1062
0,2,1262692442000,723,791,-1
0,2,1262692473000,247,739,1062
0,2,1262692493000,251,246,-1
0,2,1262692501000,439,184,-1
0,2,1262692528000,442,488,-1
0,2,1262692530000,409,376,1062
0,2,1262692533000,405,260,-1
0,2,1262692535000,169,193,-1
0,2,1262692599000,464,602,-1
0,2,1262692642000,74,718,-1
0,2,1262692651000,405,260,1062
0,2,1262692674000,514,496,-1
0,2,1262692697000,426,566,1062
0,2,1262692722000,272,273,1062
0,2,1262692755000,132,592,-1
0,2,1262692765000,647,44,1062
0,2,1262692773000,563,32,1062
0,2,1262692775000,479,741,1062
0,2,1262692779000,436,772,1062
0,2,1262692783000,728,843,1062
0,2,1262649607000,563,32,-1
0,2,1262649648000,247,739,-1
0,2,1262649650000,545,575,1062
0,2,1262649676000,409,376,-1
0,2,1262649697000,672,624,1062
0,2,1262649702000,322,559,1062
0,2,1262649704000,133,768,1062
0,2,1262649717000,350,458,1062
0,2,1262649736000,675,778,-1
0,2,1262649738000,710,179,1062
0,2,1262649756000,79,69,1062
0,2,1262649778000,495,141,1062
0,2,1262649780000,464,602,1062
0,2,1262649788000,615,568,-1
0,2,1262649832000,247,739,1062
0,2,1262649839000,708,599,1062
0,2,1262649871000,658,351,1062
0,2,1262649900000,62,209,-1
0,2,1262649940000,527,392,1062
0,2,1262649951000,42,424,-1
0,2,1262649963000,295,643,1062
0,2,1262649998000,593,464,1062
0,2,1262650008000,436,772,-1
0,2,1262650012000,272,273,-1
0,2,1262650023000,200,845,1062
0,2,1262650028000,74,718,1062
0,2,1262650037000,218,348,1062
0,2,1262650068000,472,647,-1
0,2,1262650074000,200,845,-1
0,2,1262650126000,545,575,-1
0,2,1262650128000,710,179,-1
0,2,1262650132000,218,348,-1
0,2,1262650175000,132,592,1062
0,2,1262650182000,350,458,-1
0,2,1262650188000,527,392,-1
0,2,1262650192000,228,335,-1
0,2,1262650219000,464,602,-1
0,2,1262650297000,294,221,-1
0,2,1262650320000,91,387,1062
0,2,1262650332000,723,791,1062
0,2,1262650337000,658,351,-1
0,2,1262650352000,341,382,1062
0,2,1262650355000,751,379,1062
0,2,1262650377000,405,260,-1
0,2,1262650378000,141,244,1062
0,2,1262650413000,469,553,1062
0,2,1262650430000,186,658,-1
0,2,1262650456000,62,209,1062
0,2,1262650456000,371,101,-1
0,2,1262650456000,382,505,1062
0,2,1262650463000,345,695,-1
0,2,1262650478000,597,169,1062
0,2,1262650481000,382,505,-1
0,2,1262650489000,197,352,1062
0,2,1262650515000,15,112,-1
0,2,1262650529000,74,718,-1
0,2,1262650548000,141,244,-1
0,2,1262650563000,91,387,-1
0,2,1262650597000,495,141,-1
0,2,1262650622000,751,379,-1
0,2,1262650648000,412,605,-1
0,2,1262650655000,0,454,-1
0,2,1262650695000,567,114,-1
0,2,1262650703000,98,274,-1
0,2,1262650714000,247,739,-1
0,2,1262650735000,91,387,1062
0,2,1262650762000,597,169,-1
0,2,1262650768000,247,739,1062
0,2,1262650769000,197,352,-1
0,2,1262650776000,186,658,1062
0,2,1262650776000,266,527,1062
0,2,1262650782000,267,426,1062
0,2,1262650783000,495,141,1062
0,2,1262650839000,379,582,-1
0,2,1262650871000,501,428,1062
0,2,1262650904000,723,791,-1
0,2,1262650912000,658,351,1062
0,2,1262650935000,473,834,1062
0,2,1262650937000,30,403,1062
0,2,1262650956000,267,426,-1
0,2,1262650968000,48,343,1062
0,2,1262650970000,300,419,1062
0,2,1262650977000,597,169,1062
0,2,1262650998000,436,772,1062
0,2,1262651027000,627,777,1062
0,2,1262651076000,342,222,-1
0,2,1262651086000,127,665,1062
0,2,1262651122000,262,329,-1
0,2,1262651127000,593,464,-1
0,2,1262651162000,436,772,-1
0,2,1262651175000,348,138,-1
0,2,1262651182000,672,624,-1
0,2,1262651232000,107,730,1062
0,2,1262651265000,627,777,-1
0,2,1262651269000,262,329,1062
0,2,1262651279000,412,605,1062
0,2,1262651330000,514,496,1062
0,2,1262651359000,79,69,-1
0,2,1262651369000,507,486,-1
0,2,1262651390000,186,658,-1
0,2,1262651432000,91,387,-1
0,2,1262651443000,625,402,1062
0,2,1262651450000,479,741,-1
0,2,1262651452000,262,329,-1
0,2,1262651452000,469,553,-1
0,2,1262651460000,473,834,-1
0,2,1262651509000,266,527,-1
0,2,1262651533000,594,798,1062
0,2,1262651539000,498,342,-1
0,2,1262651572000,111,366,1062
0,2,1262651576000,495,141,-1
0,2,1262651582000,409,376,1062
0,2,1262651584000,158,272,1062
0,2,1262651584000,409,376,-1
0,2,1262651624000,0,454,1062
0,2,1262651657000,431,20,1062
0,2,1262651708000,577,762,-1
0,2,1262651729000,501,428,-1
0,2,1262651755000,473,834,1062
0,2,1262651756000,516,238,1062
0,2,1262651765000,111,366,-1
0,2,1262651800000,135,385,1062
0,2,1262651811000,31,439,1062
0,2,1262651817000,578,434,-1
0,2,1262651834000,427,71,1062
0,2,1262651848000,665,652,1062
0,2,1262651877000,426,566,-1
0,2,1262651891000,107,730,-1
0,2,1262651917000,341,382,-1
0,2,1262651935000,62,209,-1
0,2,1262651994000,322,559,-1
0,2,1262652009000,596,803,1062
0,2,1262652038000,658,351,-1
0,2,1262652042000,590,703,1062
0,2,1262652058000,624,842,1062
0,2,1262652068000,368,516,1062
0,2,1262652137000,514,496,-1
0,2,1262652169000,422,13,1062
0,2,1262652185000,708,599,-1
0,2,1262652245000,426,566,1062
0,2,1262652264000,19,577,1062
0,2,1262652267000,410,583,1062
0,2,1262652271000,68,319,1062
0,2,1262652276000,516,238,-1
0,2,1262652281000,553,490,1062
0,2,1262652296000,300,419,-1
0,2,1262652312000,57,740,1062
0,2,1262652320000,233,758,1062
0,2,1262652366000,336,323,-1
0,2,1262652383000,379,582,1062
0,2,1262652383000,516,238,1062
0,2,1262652401000,692,640,1062
0,2,1262652405000,45,570,1062
0,2,1262652407000,233,758,-1
0,2,1262652426000,245,691,1062
0,2,1262652439000,164,788,1062
0,2,1262652452000,79,69,1062
0,2,1262652461000,81,481,1062
0,2,1262652462000,247,739,-1
0,2,1262652492000,164,788,-1
0,2,1262652505000,511,521,1062
0,2,1262652521000,259,34,1062
0,2,1262652525000,556,734,1062
0,2,1262652527000,590,703,-1
0,2,1262652529000,31,439,-1
0,2,1262652530000,412,605,-1
0,2,1262652560000,158,272,-1
0,2,1262652605000,723,791,1062
0,2,1262652615000,45,570,-1
0,2,1262652634000,68,319,-1
0,2,1262652643000,135,385,-1
0,2,1262652656000,556,734,-1
0,2,1262652672000,593,464,1062
0,2,1262652678000,593,464,-1
0,2,1262652692000,473,834,-1
0,2,1262652694000,81,481,-1
0,2,1262652716000,48,343,-1
0,2,1262652720000,426,566,-1
0,2,1262652721000,177,468,1062
0,2,1262652737000,407,696,1062
0,2,1262652745000,427,71,-1
0,2,1262652786000,516,238,-1
0,2,1262652801000,19,577,-1
0,2,1262652834000,596,803,-1
0,2,1262652844000,530,576,1062
0,2,1262652860000,594,798,-1
0,2,1262652867000,57,740,-1
0,2,1262652873000,516,238,1062
0,2,1262652912000,481,173,1062
0,2,1262652932000,393,62,1062
0,2,1262652933000,30,403,-1
0,2,1262652933000,295,643,-1
0,2,1262652933000,479,741,1062
0,2,1262652989000,739,266,1062
0,2,1262652998000,247,739,1062
0,2,1262652999000,109,51,1062
0,2,1262653024000,733,127,-1
0,2,1262653033000,516,238,-1
0,2,1262653082000,728,843,-1
0,2,1262653105000,410,583,-1
0,2,1262653140000,352,604,-1
0,2,1262653176000,174,278,1062
0,2,1262653189000,218,348,1062
0,2,-9223372036855,567,114,1062
0,2,-9223372036855,0,454,-1
0,2,-9223372036855,382,505,1062
0,2,-9223372036855,218,348,-1
0,2,-9223372036855,259,34,-1
0,2,-9223372036855,189,79,1062
0,2,-9223372036855,267,426,1062
0,2,-9223372036855,516,238,1062
0,2,-9223372036855,606,286,1062
0,2,-9223372036855,647,44,-1
0,2,-9223372036855,266,527,1062
0,2,-9223372036855,661,499,1062
0,2,-9223372036855,407,696,-1
0,2,-9223372036855,267,426,-1
0,2,-9223372036855,243,301,1062
0,2,-9223372036855,132,592,-1
0,2,-9223372036855,723,791,-1
0,2,-9223372036855,719,802,1062
0,2,-9223372036855,728,843,1062
0,2,-9223372036855,294,221,1062
0,2,-9223372036855,38,227,1062
0,2,-9223372036855,469,553,1062
0,2,-9223372036855,247,739,-1
0,2,-9223372036855,604,394,1062
0,2,-9223372036855,528,399,1062
0,2,-9223372036855,174,278,-1
0,2,-9223372036855,719,802,-1
0,2,-9223372036855,530,576,-1
0,2,-9223372036855,135,385,1062
0,2,-9223372036855,183,220,-1
0,2,-9223372036855,132,592,1062
0,2,-9223372036855,395,623,1062
0,2,-9223372036855,245,691,-1
0,2,-9223372036855,624,842,-1
0,2,-9223372036855,294,221,-1
0,2,-9223372036855,249,657,1062
0,2,-9223372036855,382,505,-1
0,2,-9223372036855,218,348,1062
0,2,-9223372036855,6,701,1062
0,2,-9223372036855,79,69,-1
0,2,-9223372036855,431,20,-1
0,2,-9223372036855,189,79,-1
0,2,-9223372036855,560,513,1062
0,2,-9223372036855,247,739,1062
0,2,-9223372036855,556,734,1062
0,2,-9223372036855,673,821,1062
0,2,-9223372036855,218,348,-1
0,2,-9223372036855,511,521,-1
0,2,-9223372036855,495,141,1062
0,2,-9223372036855,6,701,-1
0,2,-9223372036855,617,601,1062
0,2,-9223372036855,597,169,-1
0,2,-9223372036855,393,62,-1
0,2,-9223372036855,553,490,-1
0,2,-9223372036855,401,462,1062
0,2,-9223372036855,495,141,-1
0,2,-9223372036855,594,798,1062
0,2,-9223372036855,379,582,-1
0,2,-9223372036855,718,686,1062
0,2,-9223372036855,401,462,-1
0,2,-9223372036855,597,169,1062
0,2,-9223372036855,101,99,1062
0,2,-9223372036855,718,686,-1
0,2,-9223372036855,189,79,1062
0,2,-9223372036855,464,602,1062
0,2,-9223372036855,261,522,1062
0,2,-9223372036855,364,233,1062
0,2,-9223372036855,188,544,1062
0,2,-9223372036855,473,834,1062
0,2,-9223372036855,177,468,-1
0,2,-9223372036855,617,601,-1
0,2,-9223372036855,401,462,1062
0,2,-9223372036855,495,141,1062
0,2,-9223372036855,479,741,-1
0,2,-9223372036855,247,739,-1
0,2,-9223372036855,661,499,-1
0,2,-9223372036855,132,592,-1
0,2,-9223372036855,247,739,1062
0,2,-9223372036855,410,583,1062
0,2,-9223372036855,718,686,1062
0,2,-9223372036855,597,169,-1
0,2,-9223372036855,589,536,1062
0,2,-9223372036855,469,553,-1
0,2,-9223372036855,507,486,1062
0,2,-9223372036855,93,710,1062
0,2,-9223372036855,38,227,-1
0,2,-9223372036855,589,536,-1
0,2,-9223372036855,243,301,-1
0,2,-9223372036855,647,44,1062
0,2,-9223372036855,718,686,-1
0,2,-9223372036855,718,686,1062
0,2,-9223372036855,218,348,1062
0,2,-9223372036855,718,686,-1
0,2,-9223372036855,530,576,1062
0,2,-9223372036855,718,686,1062
0,2,-9223372036855,132,592,1062
0,2,-9223372036855,249,657,-1
0,2,-9223372036855,189,79,-1
0,2,-9223372036855,329,324,1062
0,2,-9223372036855,549,676,1062
0,2,-9223372036855,700,846,1062
0,2,-9223372036855,247,739,-1
0,2,-9223372036855,410,583,-1
0,2,-9223372036855,473,834,-1
0,2,-9223372036855,594,798,-1
0,2,-9223372036855,6,701,1062
0,2,-9223372036855,407,696,1062
0,2,-9223372036855,101,99,-1
0,2,-9223372036855,272,273,1062
0,2,-9223372036855,590,703,1062
0,2,-9223372036855,272,273,-1
0,2,-9223372036855,241,450,1062
0,2,-9223372036855,571,756,1062
0,2,-9223372036855,367,119,1062
0,2,-9223372036855,660,149,1062
0,2,-9223372036855,473,834,1062
0,2,-9223372036855,15,112,1062
0,2,-9223372036855,632,377,1062
0,2,-9223372036855,393,62,1062
0,2,-9223372036855,577,762,1062
0,2,-9223372036855,715,812,1062
0,2,-9223372036855,68,319,1062
0,2,-9223372036855,560,513,-1
0,2,-9223372036855,68,319,-1
0,2,-9223372036855,665,652,-1
0,2,-9223372036855,218,348,-1
0,2,-9223372036855,62,209,1062
0,2,-9223372036855,606,286,-1
0,2,-9223372036855,673,821,-1
0,2,-9223372036855,245,691,1062
0,2,-9223372036855,74,718,1062
0,2,-9223372036855,647,44,-1
0,2,-9223372036855,728,843,-1
0,2,-9223372036855,553,490,1062
0,2,-9223372036855,6,701,-1
0,2,-9223372036855,135,385,-1
0,2,-9223372036855,329,324,-1
0,2,-9223372036855,718,686,-1
0,2,-9223372036855,188,544,-1
0,2,-9223372036855,74,718,-1
0,2,-9223372036855,498,342,1062
0,2,-9223372036855,139,45,1062
0,2,-9223372036855,127,665,-1
0,2,-9223372036855,577,762,-1
0,2,-9223372036855,310,212,1062
0,2,-9223372036855,96,253,1062
0,2,-9223372036855,348,138,1062
0,2,-9223372036855,551,288,1062
0,2,-9223372036855,625,402,-1
0,2,-9223372036855,606,286,1062
0,2,-9223372036855,183,220,1062
0,2,-9223372036855,464,602,-1
0,2,-9223372036855,266,527,-1
0,2,-9223372036855,739,266,-1
0,2,-9223372036855,660,149,-1
0,2,-9223372036855,556,734,-1
0,2,-9223372036855,322,559,1062
0,2,-9223372036855,745,573,1062
0,2,-9223372036855,139,45,-1
0,2,-9223372036855,551,288,-1
0,2,-9223372036855,247,739,1062
0,2,-9223372036855,498,342,-1
0,2,-9223372036855,300,419,1062
0,2,-9223372036855,491,720,1062
0,2,-9223372036855,64,199,1062
0,2,-9223372036855,407,696,-1
0,2,-9223372036855,281,418,1062
0,2,-9223372036855,597,169,1062
0,2,-9223372036855,672,624,1062
0,2,-9223372036855,576,441,1062
0,2,-9223372036855,218,348,1062
0,2,-9223372036855,350,458,1062
0,2,-9223372036855,341,382,1062
0,2,-9223372036855,495,141,-1
0,2,-9223372036855,576,441,-1
0,2,-9223372036855,549,676,-1
0,2,-9223372036855,42,424,1062
0,2,-9223372036855,470,771,1062
0,2,-9223372036855,672,624,-1
0,2,-9223372036855,708,599,1062
0,2,-9223372036855,481,173,-1
0,2,-9223372036855,728,843,1062
0,2,-9223372036855,259,34,1062
0,2,-9223372036855,348,138,-1
0,2,-9223372036855,586,826,1062
0,2,-9223372036855,243,301,1062
0,2,-9223372036855,553,490,-1
0,2,-9223372036855,64,199,-1
0,2,-9223372036855,597,169,-1
0,2,-9223372036855,692,640,-1
0,2,-9223372036855,624,842,1062
0,2,-9223372036855,364,233,-1
0,2,-9223372036855,329,324,1062
0,2,-9223372036855,718,686,1062
0,2,-9223372036855,182,689,1062
0,2,-9223372036855,718,686,-1
0,2,-9223372036855,497,818,1062
0,2,-9223372036855,516,238,-1
0,2,-9223372036855,473,834,-1
0,2,-9223372036855,690,824,1062
0,2,-9223372036855,738,763,1062
0,2,-9223372036855,632,377,-1
0,2,-9223372036855,718,686,1062
0,2,-9223372036855,718,686,-1
0,2,-9223372036855,495,141,1062
0,2,-9223372036855,718,686,1062
0,2,-9223372036855,259,34,-1
0,2,-9223372036855,700,846,-1
0,2,-9223372036855,309,819,1062
0,2,-9223372036855,245,691,-1
0,2,-9223372036855,214,472,1062
0,2,-9223372036855,218,348,-1
0,2,-9223372036855,183,220,-1
0,2,-9223372036855,62,209,-1
0,2,-9223372036855,111,366,1062
0,2,-9223372036855,561,59,1062
0,2,-9223372036855,715,812,-1
0,2,-9223372036855,413,590,1062
0,2,-9223372036855,597,169,1062
0,2,-9223372036855,571,756,-1
0,2,-9223372036855,590,703,-1
0,2,-9223372036855,218,348,1062
0,2,-9223372036855,563,32,1062
0,2,-9223372036855,68,319,1062
0,2,-9223372036855,606,286,-1
0,2,-9223372036855,309,819,-1
0,2,-9223372036855,45,570,1062
0,2,-9223372036855,15,112,-1
0,2,-9223372036855,491,720,-1
0,2,-9223372036855,409,376,1062
0,2,-9223372036855,218,348,-1
0,2,-9223372036855,597,169,-1
0,2,-9223372036855,111,366,-1
0,2,-9223372036855,671,633,1062
0,2,-9223372036855,710,179,1062
0,2,-9223372036855,190,597,1062
0,2,-9223372036855,561,59,-1
0,2,-9223372036855,45,570,-1
0,2,-9223372036855,671,633,-1
0,2,-9223372036855,499,621,1062
0,2,-9223372036855,91,387,1062
0,2,-9223372036855,191,775,1062
0,2,-9223372036855,491,720,1062
0,2,-9223372036855,710,179,-1
0,2,-9223372036855,715,812,1062
0,2,-9223372036855,393,62,-1
0,2,-9223372036855,563,32,-1
0,2,-9223372036855,190,597,-1
0,2,-9223372036855,393,62,1062
0,2,-9223372036855,708,599,-1
0,2,-9223372036855,499,621,-1
0,2,-9223372036855,493,311,1062
0,2,-9223372036855,91,387,-1
0,2,-9223372036855,728,843,-1
0,2,-9223372036855,495,141,-1
0,2,-9223372036855,350,458,-1
0,2,-9223372036855,393,62,-1
0,2,-9223372036855,690,824,-1
0,2,-9223372036855,153,540,1062
0,2,-9223372036855,470,771,-1
0,2,-9223372036855,738,763,-1
0,2,-9223372036855,201,455,1062
0,2,-9223372036855,718,686,-1
0,2,-9223372036855,322,559,-1
